points_rolling_avg,assists_rolling_avg,rebounds_rolling_avg,points_last_game,assists_last_game,rebounds_last_game,Home,Tm,Opp,rest_days,opp_avg_PTS_allowed,opp_avg_TRB_allowed,opp_avg_AST_allowed,matchup_pts,matchup_reb,matchup_ast
9.4,2.4,3.6,18.0,0.0,4.0,1,3,1,2.0,2.6,2.8,2.6,2.0,2.0,2.0
1.8,1.0,2.6,0.0,0.0,0.0,1,12,26,2.0,6.4,2.4,2.6,0.0,3.0,0.0
1.4,0.4,1.2,0.0,0.0,2.0,1,4,2,2.0,12.0,1.0,1.8,2.4761904761904763,3.4285714285714284,0.5238095238095238
2.2,0.6,0.8,0.0,0.0,1.0,1,5,15,2.0,7.4,1.6,1.4,3.5384615384615383,1.0,0.9230769230769231
11.6,4.0,2.2,23.0,4.0,5.0,1,9,20,1.0,15.8,5.8,4.2,14.425531914893616,2.6382978723404253,5.468085106382978
18.8,2.4,11.0,18.0,3.0,8.0,1,6,18,2.0,13.0,5.0,0.8,27.0,12.0,2.0
6.0,3.4,2.0,6.0,1.0,1.0,1,26,12,4.0,9.8,4.2,4.6,2.0,4.0,4.0
8.8,2.6,5.0,5.0,3.0,2.0,1,20,9,3.0,13.4,3.4,3.4,9.0,4.0,6.0
0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,2.0,1,8,11,21.0,9.6,5.6,2.2,0.0,0.6666666666666666,0.3333333333333333
3.4,0.2,0.4,9.0,0.0,1.0,1,3,1,6.0,4.4,4.0,0.4,4.0,1.0,1.0
5.8,1.6,4.0,5.0,2.0,9.0,1,17,23,2.0,8.6,5.2,1.4,8.0,2.0,2.0
9.6,3.0,3.8,9.0,6.0,4.0,1,6,18,2.0,10.2,5.4,2.2,14.0,2.0,2.0
1.2,0.2,0.6,2.0,1.0,2.0,1,29,27,2.0,4.0,2.6,2.0,2.3529411764705883,1.1176470588235294,0.3235294117647059
7.0,1.4,6.0,2.0,0.0,4.0,1,26,12,4.0,5.6,3.0,1.6,4.0,5.0,2.0
15.2,0.8,6.2,12.0,1.0,5.0,1,12,26,2.0,9.0,5.0,2.8,6.0,2.0,0.0
13.4,3.0,9.0,21.0,5.0,14.0,1,27,29,2.0,5.6,4.0,1.8,14.155555555555555,10.11111111111111,2.8444444444444446
4.2,1.0,2.6,4.0,1.0,3.0,1,8,11,2.0,2.6,0.8,0.2,5.0,2.0,0.0
10.8,3.6,2.2,4.0,6.0,1.0,1,4,2,2.0,8.0,7.6,1.6,11.823529411764707,3.0,2.5294117647058822
2.8,0.0,1.0,3.0,0.0,2.0,1,29,27,2.0,14.4,6.6,2.2,2.2222222222222223,1.1111111111111112,0.1111111111111111
1.8,1.6,1.8,0.0,1.0,4.0,1,22,25,1.0,7.4,4.6,1.6,0.0,0.0,1.0
4.6,0.8,2.2,7.0,1.0,5.0,1,4,2,5.0,6.0,3.6,0.6,6.2105263157894735,2.263157894736842,2.263157894736842
11.8,0.6,11.2,6.0,0.0,7.0,1,23,17,2.0,4.4,3.8,0.8,9.0,8.5,1.09375
2.4,0.2,0.8,10.0,1.0,2.0,1,29,27,2.0,10.0,3.6,2.0,3.909090909090909,1.6363636363636365,0.8181818181818182
15.0,3.6,5.2,23.0,4.0,4.0,1,1,3,4.0,12.6,5.2,3.2,8.0,4.0,1.0
13.8,6.6,3.0,28.0,4.0,3.0,1,11,8,4.0,10.8,2.4,3.6,17.0,4.0,8.0
9.0,0.8,4.2,3.0,0.0,3.0,1,5,15,2.0,14.8,2.8,1.2,15.0,6.0,2.0
10.4,2.4,3.8,10.0,2.0,5.0,1,9,20,1.0,6.0,2.2,1.6,7.076923076923077,3.3846153846153846,1.7692307692307692
11.4,3.6,3.6,20.0,6.0,7.0,1,9,20,1.0,8.4,2.6,2.8,12.0,8.0,5.0
7.2,3.2,4.4,0.0,1.0,3.0,1,12,26,2.0,7.8,4.4,3.8,2.0,4.0,4.0
8.6,2.2,4.6,11.0,3.0,8.0,1,3,1,2.0,7.6,2.2,2.0,14.0,5.0,5.0
1.2,0.0,1.0,2.0,0.0,4.0,1,17,23,4.0,18.4,5.8,2.8,3.4,1.3,0.1
25.4,1.6,4.0,23.0,2.0,5.0,1,12,26,2.0,21.2,6.0,2.8,15.0,5.0,2.0
23.2,8.0,4.6,30.0,12.0,8.0,1,15,5,2.0,13.2,3.4,2.8,34.0,6.0,7.0
8.8,2.0,1.4,11.0,1.0,3.0,1,19,7,2.0,15.8,4.0,2.8,11.0,1.0,5.0
18.4,6.8,3.4,19.0,3.0,4.0,1,2,4,2.0,9.0,2.2,1.8,12.976744186046512,2.7906976744186047,5.1395348837209305
6.6,0.2,2.0,9.0,1.0,3.0,1,18,6,14.0,5.6,1.4,1.4,9.0,3.0,1.0
5.4,2.4,2.6,3.0,1.0,2.0,1,29,27,2.0,18.6,5.4,2.4,7.891304347826087,3.782608695652174,2.1739130434782608
1.2,0.8,0.2,1.0,0.0,1.0,1,15,5,6.0,23.2,2.6,5.2,0.75,0.375,0.5
25.6,5.2,4.0,13.0,5.0,5.0,1,6,18,2.0,14.8,6.4,2.4,18.0,1.0,7.0
16.4,5.0,9.4,20.0,6.0,10.0,1,3,1,2.0,14.2,8.4,2.0,19.0,10.0,2.0
9.4,1.8,3.4,4.0,0.0,1.0,1,20,9,3.0,5.4,1.2,2.0,7.0,1.0,0.0
3.8,1.8,3.4,4.0,3.0,5.0,1,7,19,2.0,13.8,3.8,2.8,6.0,0.0,0.0
11.2,6.6,7.6,12.0,10.0,4.0,1,3,1,2.0,15.4,3.2,6.0,4.0,8.0,9.0
5.2,3.0,4.8,0.0,2.0,2.0,1,18,6,2.0,5.8,2.4,0.8,2.0,5.0,1.0
22.2,7.8,6.8,21.0,8.0,7.0,1,18,6,2.0,18.2,9.0,2.4,30.0,7.0,7.0
12.0,2.4,10.0,15.0,4.0,11.0,1,5,15,2.0,9.8,3.8,2.2,6.0,7.0,1.0
27.0,12.4,12.8,33.0,14.0,12.0,1,7,19,2.0,10.8,3.0,2.2,22.0,7.0,7.0
9.8,2.0,2.0,11.0,2.0,1.0,1,25,22,2.0,5.2,1.6,1.4,9.0,1.0,2.0
18.4,2.2,3.6,17.0,2.0,5.0,1,12,26,2.0,8.2,4.4,1.4,16.153846153846153,4.538461538461538,2.5384615384615383
22.2,5.0,7.4,23.0,3.0,11.0,1,11,8,4.0,20.0,6.8,5.0,26.0,7.0,7.0
13.2,4.2,4.2,15.0,2.0,7.0,1,15,5,2.0,15.6,8.4,5.4,11.048780487804878,3.926829268292683,2.951219512195122
10.2,2.6,3.8,6.0,1.0,4.0,1,20,9,6.0,18.8,7.2,5.8,2.0,5.0,2.0
7.4,1.4,5.2,14.0,1.0,3.0,1,19,7,2.0,3.0,1.6,1.6,6.533333333333333,5.833333333333333,1.0333333333333334
15.6,2.8,5.6,25.0,1.0,7.0,1,26,12,4.0,5.0,3.6,1.0,11.0,4.0,1.0
6.8,3.2,1.8,11.0,4.0,2.0,1,4,2,2.0,12.4,2.0,6.2,7.472222222222222,2.4166666666666665,3.5277777777777777
5.6,2.4,3.0,2.0,0.0,0.0,1,12,26,2.0,7.8,4.0,1.6,5.0,2.0,1.0
18.8,1.2,6.0,19.0,1.0,9.0,1,28,17,3.0,16.4,3.4,3.6,19.289473684210527,6.2105263157894735,1.6842105263157894
17.8,1.6,9.2,22.0,1.0,12.0,1,28,17,8.0,6.6,3.2,2.6,18.242424242424242,8.151515151515152,2.242424242424242
18.0,5.0,7.8,28.0,6.0,7.0,1,17,28,1.0,9.4,1.6,1.0,18.854166666666668,7.166666666666667,4.458333333333333
29.2,3.4,5.6,29.0,3.0,8.0,1,21,24,3.0,8.2,3.2,1.4,20.0,4.0,0.0
5.6,1.6,6.6,4.0,0.0,4.0,1,10,14,3.0,13.8,5.8,2.8,2.0,7.0,1.0
22.2,3.6,3.4,25.0,7.0,3.0,1,24,21,2.0,12.8,2.6,3.8,21.0,3.0,3.0
3.4,1.0,2.2,0.0,0.0,1.0,1,21,24,7.0,20.4,3.0,3.4,0.0,1.0,0.0
1.2,0.4,0.8,0.0,1.0,1.0,1,29,13,1.0,7.8,4.0,1.6,0.0,0.0,0.0
15.6,5.2,4.0,5.0,6.0,4.0,1,10,14,2.0,14.0,2.8,3.8,9.0,2.0,9.0
10.4,0.8,3.8,15.0,1.0,4.0,1,5,0,1.0,8.4,2.6,1.6,3.0,1.0,2.0
13.6,4.2,2.8,7.0,7.0,2.0,1,14,10,3.0,12.6,3.4,1.4,4.0,1.0,2.0
10.8,0.8,2.0,8.0,1.0,2.0,1,28,17,2.0,6.8,3.0,1.4,9.275,2.6,1.25
8.4,1.6,5.0,2.0,1.0,6.0,1,10,14,2.0,13.6,2.0,1.8,16.0,1.0,1.0
0.0,0.2,0.8,0.0,1.0,3.0,1,13,29,2.0,7.2,3.2,3.4,0.0,1.0,0.0
1.0,0.0,1.0,3.0,0.0,0.0,1,17,28,1.0,13.6,4.8,4.6,3.4,1.3,0.1
12.2,3.4,2.6,7.0,0.0,1.0,1,0,5,2.0,5.2,4.8,0.8,5.75,1.4583333333333333,2.2916666666666665
7.8,2.0,6.4,10.0,2.0,9.0,1,21,24,3.0,18.8,6.0,2.6,9.142857142857142,8.095238095238095,2.2857142857142856
15.0,2.8,8.6,19.0,1.0,10.0,1,29,13,1.0,8.0,5.6,3.0,12.0,9.0,5.0
10.0,0.8,8.4,9.0,0.0,11.0,1,14,10,3.0,7.2,4.6,1.0,2.0,7.0,0.0
6.0,3.2,3.6,5.0,2.0,5.0,1,14,10,3.0,8.8,4.4,4.4,4.0,2.0,1.0
19.0,8.2,2.6,21.0,9.0,3.0,1,0,5,2.0,12.2,3.2,7.8,21.0,3.0,11.0
12.2,1.6,5.4,13.0,1.0,2.0,1,13,29,2.0,9.6,8.0,1.8,9.0,5.0,0.0
4.4,0.6,0.8,4.0,0.0,2.0,1,21,24,29.0,5.6,2.6,3.2,3.75,1.2083333333333333,0.4583333333333333
28.6,5.6,4.4,33.0,5.0,7.0,1,17,28,1.0,17.0,7.4,3.4,27.215686274509803,5.784313725490196,4.529411764705882
4.0,0.8,2.2,3.0,0.0,1.0,1,0,5,2.0,5.4,0.6,1.6,0.0,0.0,0.0
6.2,2.4,2.2,10.0,3.0,1.0,1,29,13,1.0,7.6,4.2,3.6,8.0,2.0,5.0
18.4,3.8,3.8,25.0,0.0,7.0,1,10,14,2.0,23.4,3.8,4.0,42.0,3.0,4.0
7.4,1.6,3.0,8.0,0.0,4.0,1,5,0,3.0,6.6,1.8,0.8,7.0,0.0,1.0
3.8,1.0,3.2,12.0,1.0,6.0,1,29,13,1.0,12.2,4.4,2.2,0.0,1.0,0.0
1.6666666666666667,0.0,1.5,0.0,0.0,2.0,1,17,28,5.0,22.4,4.2,8.8,1.6666666666666667,1.5,0.0
10.4,4.2,2.4,10.0,6.0,4.0,1,24,21,2.0,8.0,2.4,2.2,4.0,0.0,2.0
23.8,9.6,8.8,31.0,9.0,8.0,1,13,29,2.0,8.8,3.2,3.8,21.0,10.0,13.0
7.4,2.0,7.0,10.0,4.0,3.0,1,28,17,2.0,4.0,2.2,1.0,6.1,4.8,1.775
11.8,2.8,7.6,8.0,4.0,11.0,1,24,21,2.0,8.6,5.6,1.6,16.0,6.0,3.0
8.0,0.8,3.4,8.0,1.0,1.0,1,14,10,3.0,5.8,4.4,1.6,9.88888888888889,3.888888888888889,0.8888888888888888
7.2,2.2,2.8,3.0,1.0,2.0,1,29,13,1.0,6.0,2.0,2.6,3.0,4.0,2.0
5.4,0.4,2.2,16.0,0.0,3.0,1,10,14,2.0,4.6,4.0,1.0,0.0,0.0,2.0
12.6,1.2,5.8,10.0,1.0,4.0,1,14,10,3.0,6.4,5.0,1.8,5.0,2.0,3.0
8.8,1.0,2.4,8.0,0.0,1.0,1,29,13,1.0,10.2,1.6,2.0,15.0,4.0,2.0
2.4,1.4,4.4,2.0,0.0,5.0,1,0,5,3.0,5.2,2.0,1.0,0.0,0.0,0.0
13.4,1.6,10.6,22.0,2.0,15.0,1,5,0,1.0,12.4,5.8,3.0,24.0,12.0,3.0
0.4,1.0,2.0,2.0,0.0,2.0,1,5,0,1.0,6.6,3.8,2.2,1.6538461538461537,2.9615384615384617,0.6923076923076923
19.8,7.4,4.0,16.0,4.0,3.0,1,14,10,3.0,16.6,2.8,2.4,25.0,3.0,2.0
17.0,2.4,4.2,15.0,2.0,3.0,1,17,28,3.0,10.6,2.8,2.2,14.0,5.235294117647059,1.9019607843137254
1.8,0.2,0.8,0.0,1.0,0.0,1,5,0,10.0,8.6,9.2,2.2,3.111111111111111,0.6666666666666666,0.1111111111111111
7.4,1.8,2.6,0.0,1.0,1.0,1,29,13,11.0,6.8,2.2,4.8,6.875,1.28125,2.5625
15.2,6.0,3.8,3.0,2.0,0.0,1,29,13,1.0,7.2,2.8,1.0,15.0,7.0,3.0
11.0,2.0,2.4,5.0,2.0,3.0,1,14,10,3.0,14.2,2.8,1.2,14.0,0.0,0.0
14.6,7.0,4.4,12.0,6.0,6.0,1,28,17,2.0,6.0,6.6,3.8,16.45,3.575,5.775
25.8,7.0,2.6,22.0,7.0,5.0,1,5,0,3.0,13.6,4.2,3.0,29.0,3.0,5.0
0.4,1.0,0.4,0.0,0.0,0.0,1,13,29,2.0,18.0,4.6,4.8,6.17948717948718,1.8461538461538463,2.1025641025641026
22.2,5.2,3.6,30.0,4.0,2.0,1,28,17,2.0,12.4,1.2,3.6,18.347826086956523,2.891304347826087,4.108695652173913
13.8,0.4,2.2,11.0,1.0,2.0,1,10,14,2.0,12.8,3.8,2.8,9.0,5.0,2.0
1.4,0.0,0.6,0.0,0.0,0.0,1,17,28,1.0,11.0,5.0,5.8,2.5806451612903225,1.064516129032258,0.41935483870967744
20.0,5.2,10.0,11.0,3.0,5.0,1,10,14,2.0,17.4,9.6,4.4,19.0,13.0,4.0
11.0,0.2,2.8,24.0,0.0,5.0,1,13,29,2.0,2.6,1.0,1.4,3.0,2.0,0.0
11.8,4.0,3.0,13.0,2.0,5.0,1,0,5,2.0,4.8,1.2,1.8,0.0,0.0,0.0
2.6,0.6,0.8,3.0,2.0,1.0,1,29,13,1.0,5.0,3.0,0.4,0.0,0.0,0.0
12.2,2.8,8.6,7.0,1.0,6.0,1,0,5,2.0,9.6,5.4,2.4,15.0,7.0,2.0
5.8,1.0,2.4,0.0,0.0,0.0,1,21,24,5.0,9.8,4.8,2.2,10.0,3.0,0.0
14.8,1.4,11.4,21.0,2.0,14.0,1,24,21,2.0,8.8,5.0,1.2,14.736842105263158,10.31578947368421,1.631578947368421
11.8,2.6,4.8,17.0,5.0,6.0,1,21,24,3.0,5.0,1.6,0.8,16.0,5.0,2.0
18.2,1.4,1.8,16.0,0.0,5.0,1,0,5,2.0,14.4,4.0,2.0,23.0,5.0,3.0
12.0,2.2,9.8,12.0,1.0,10.0,1,5,0,1.0,9.2,4.8,0.8,6.0,5.0,0.0
1.2,0.0,0.2,2.0,0.0,0.0,1,24,21,2.0,7.6,2.8,1.6,0.0,0.0,0.0
4.6,1.0,5.0,2.0,0.0,4.0,1,14,10,3.0,4.8,4.4,1.6,12.0,7.0,0.0
1.8,0.4,2.6,0.0,0.0,0.0,1,24,21,2.0,8.6,4.6,3.0,2.0,4.0,1.0
4.0,1.0,1.6,9.0,2.0,4.0,1,5,0,1.0,10.6,2.0,1.0,3.5384615384615383,1.0,0.9230769230769231
2.6,0.6,2.8,4.0,2.0,6.0,1,10,14,2.0,6.0,3.0,0.8,0.0,3.0,0.0
21.0,4.8,7.4,30.0,2.0,9.0,1,24,21,2.0,11.8,3.6,2.8,13.0,5.0,5.0
10.0,1.6,4.2,23.0,1.0,4.0,1,17,28,1.0,9.6,7.2,2.4,8.615384615384615,2.9038461538461537,2.4038461538461537
3.5,1.5,6.833333333333333,4.0,1.0,2.0,1,13,29,3.0,24.6,6.2,5.2,3.5,6.833333333333333,1.5
9.0,1.2,4.8,11.0,3.0,7.0,1,0,5,3.0,10.6,3.4,0.2,11.0,3.0,1.0
16.2,3.0,3.0,13.0,5.0,3.0,1,28,17,3.0,10.4,4.6,1.4,16.62962962962963,3.185185185185185,3.7777777777777777
6.6,1.4,1.0,4.0,1.0,0.0,1,24,21,4.0,12.2,2.8,4.2,10.0,0.0,3.0
24.8,2.0,5.8,21.0,0.0,4.0,1,14,10,3.0,14.2,3.2,2.8,17.0,2.0,3.0
6.666666666666667,0.3333333333333333,4.5,11.0,0.0,7.0,1,0,5,2.0,12.4,2.4,1.4,6.666666666666667,4.5,0.3333333333333333
12.4,3.4,2.4,14.0,3.0,1.0,1,21,24,3.0,12.8,4.6,3.6,12.0,3.0,5.0
1.0,0.6,0.4,0.0,0.0,0.0,1,24,21,2.0,8.2,4.0,1.4,0.0,0.0,2.0
8.6,3.6,5.6,8.0,6.0,3.0,1,5,0,1.0,7.0,3.2,0.8,8.5,4.333333333333333,2.9583333333333335
4.6,1.0,2.0,0.0,0.0,0.0,1,21,24,5.0,11.6,3.6,3.8,1.0,2.0,1.0
2.8,1.4,2.2,4.0,4.0,2.0,1,13,29,2.0,5.2,1.8,2.4,2.107142857142857,2.142857142857143,0.42857142857142855
10.4,1.2,1.4,6.0,1.0,1.0,1,21,24,3.0,8.6,2.6,0.6,7.0,2.0,0.0
7.0,1.8,4.6,3.0,2.0,4.0,1,13,29,2.0,3.6,2.4,0.2,5.0,5.0,1.0
3.0,0.6,1.4,0.0,0.0,0.0,1,24,21,2.0,7.2,3.0,2.6,6.0,3.0,0.0
15.4,4.4,7.6,12.0,6.0,10.0,1,0,5,2.0,11.0,5.0,1.8,7.0,7.0,4.0
1.2,0.0,0.2,2.0,0.0,0.0,1,29,13,1.0,12.4,4.6,2.4,0.0,0.0,0.0
10.8,3.6,9.4,14.0,5.0,7.0,1,21,24,3.0,11.8,9.6,2.2,3.0,6.0,2.0
0.0,0.4,0.2,0.0,0.0,0.0,1,17,28,12.0,7.8,2.6,1.8,0.8333333333333334,0.3333333333333333,1.0833333333333333
10.8,2.2,7.8,4.0,1.0,5.0,1,17,28,1.0,12.2,2.6,3.8,10.711538461538462,10.384615384615385,1.8269230769230769
18.4,3.2,3.2,20.0,7.0,3.0,1,5,0,1.0,8.2,3.4,3.2,7.0,3.0,1.0
17.0,7.0,4.2,13.0,8.0,6.0,1,13,29,2.0,20.0,5.4,4.8,16.0,2.0,8.0
1.8,0.2,1.4,0.0,1.0,3.0,1,29,13,1.0,8.8,3.6,0.8,2.2222222222222223,1.1111111111111112,0.1111111111111111
1.0,0.4,2.6,1.0,0.0,2.0,1,13,29,9.0,14.4,5.8,5.6,1.0,2.0,0.0
0.0,0.8,0.0,0.0,0.0,0.0,1,5,0,1.0,7.4,4.2,3.6,0.0,0.0,0.8
12.0,7.6,3.4,12.0,9.0,6.0,1,28,17,2.0,4.8,3.2,1.4,6.4523809523809526,2.9047619047619047,5.523809523809524
11.8,1.4,5.0,17.0,3.0,5.0,1,24,21,2.0,8.8,4.4,4.2,7.0,4.0,0.0
1.2,0.2,0.2,0.0,0.0,0.0,1,24,21,2.0,6.6,2.2,1.8,2.0,1.0,0.0
10.2,1.6,7.4,6.0,1.0,11.0,1,29,13,1.0,5.6,3.6,1.4,8.0,7.0,2.0
0.8,0.2,0.8,2.0,1.0,3.0,1,17,28,1.0,4.8,3.4,1.0,4.8,1.5,0.5
7.2,0.4,5.6,12.0,0.0,8.0,1,21,24,3.0,8.4,3.8,0.8,0.0,7.0,1.0
28.8,5.8,2.6,34.0,6.0,1.0,1,5,0,1.0,12.6,7.4,3.8,12.0,11.0,6.0
4.6,0.8,4.6,8.0,3.0,5.0,1,29,13,1.0,11.2,3.4,4.0,4.857142857142857,4.642857142857143,1.0714285714285714
9.6,1.8,5.4,6.0,2.0,6.0,1,10,14,3.0,13.0,4.8,2.6,13.0,5.0,0.0
9.2,1.2,5.2,10.0,1.0,4.0,1,14,10,3.0,8.2,4.0,1.0,6.0,4.0,0.0
5.2,0.6,3.4,4.0,0.0,3.0,1,13,29,2.0,15.0,6.8,1.6,8.0,3.0,0.0
4.0,1.8,9.8,4.0,1.0,6.0,1,24,21,2.0,15.0,4.6,3.8,5.026315789473684,6.447368421052632,0.7368421052631579
14.8,1.0,11.8,11.0,1.0,10.0,1,28,17,5.0,15.4,6.8,3.4,11.175,11.9,1.55
13.6,3.0,4.2,8.0,1.0,2.0,1,29,13,1.0,9.4,5.0,4.8,17.0,6.0,4.0
15.0,2.0,8.4,14.0,3.0,6.0,1,17,28,1.0,3.6,2.4,1.0,10.98076923076923,5.480769230769231,1.7115384615384615
2.4,0.4,1.2,0.0,1.0,2.0,1,0,5,3.0,14.2,4.0,2.4,2.8,1.5333333333333334,0.2
10.0,4.2,4.4,0.0,7.0,2.0,1,21,24,3.0,3.2,1.4,0.4,9.083333333333334,2.875,2.7708333333333335
7.6,2.2,2.4,8.0,3.0,2.0,1,17,28,1.0,5.4,3.2,1.6,5.666666666666667,1.1111111111111112,2.3333333333333335
18.6,5.2,8.4,17.0,6.0,5.0,1,21,24,3.0,11.4,6.4,3.4,8.0,9.0,6.0
7.4,0.8,5.2,13.0,2.0,4.0,1,28,17,2.0,4.8,3.8,2.8,5.666666666666667,4.461538461538462,1.1538461538461537
4.4,1.6,3.0,4.0,4.0,5.0,1,5,0,1.0,8.4,3.8,2.2,3.0,3.0,0.0
5.428571428571429,1.7142857142857142,4.285714285714286,6.0,1.0,2.0,1,0,5,2.0,14.8,3.8,4.8,5.428571428571429,4.285714285714286,1.7142857142857142
4.0,0.8,5.0,5.0,1.0,7.0,1,22,7,2.0,6.2,2.2,1.0,3.0,3.0,1.0
13.6,4.4,2.8,11.0,7.0,4.0,1,6,8,2.0,5.8,2.6,2.0,10.3,2.42,3.74
19.2,3.6,4.4,27.0,7.0,6.0,1,12,4,2.0,10.0,6.8,1.4,16.153846153846153,4.538461538461538,2.5384615384615383
9.8,1.0,2.0,6.0,0.0,1.0,1,6,8,2.0,3.0,2.0,0.8,8.35897435897436,1.5897435897435896,1.3846153846153846
26.6,4.2,5.2,33.0,7.0,2.0,1,23,9,2.0,12.0,3.6,1.2,31.0,6.0,3.0
7.6,1.8,5.0,7.0,4.0,0.0,1,26,16,2.0,9.4,2.8,2.2,12.0,7.533333333333333,2.533333333333333
12.6,3.0,5.6,10.0,2.0,4.0,1,27,3,2.0,14.6,3.8,1.6,8.38888888888889,3.7777777777777777,1.5555555555555556
5.0,0.6,2.0,4.0,2.0,5.0,1,1,18,2.0,8.6,2.4,1.0,1.7307692307692308,0.9230769230769231,0.38461538461538464
3.6,1.4,4.0,2.0,2.0,3.0,1,6,8,2.0,9.6,1.6,1.2,1.3181818181818181,1.7272727272727273,0.5909090909090909
17.4,3.2,8.4,15.0,3.0,6.0,1,22,7,2.0,8.6,4.4,1.0,8.0,3.0,2.0
11.4,1.8,4.6,11.0,3.0,3.0,1,16,26,3.0,12.6,3.4,0.6,22.0,7.0,1.0
6.6,2.6,3.8,2.0,3.0,3.0,1,9,23,2.0,3.6,3.6,1.2,2.0,2.0,1.0
22.2,6.0,8.8,24.0,4.0,4.0,1,27,3,2.0,10.0,6.2,4.6,19.974358974358974,7.743589743589744,6.384615384615385
21.8,2.8,7.4,34.0,3.0,11.0,1,1,18,2.0,7.6,3.4,0.8,19.0,11.0,1.0
30.0,9.0,5.6,32.0,9.0,5.0,1,8,6,2.0,11.4,0.8,2.2,25.595744680851062,6.297872340425532,9.446808510638299
6.2,0.8,1.2,6.0,1.0,1.0,1,4,12,2.0,13.8,4.2,4.4,5.595238095238095,1.4523809523809523,0.6428571428571429
17.4,7.2,2.4,21.0,4.0,1.0,1,9,23,2.0,12.6,3.6,3.0,22.0,6.0,6.0
2.2,1.2,3.0,2.0,0.0,0.0,1,12,4,2.0,18.6,4.8,3.6,2.65,2.25,0.7
12.4,2.8,2.2,12.0,4.0,4.0,1,3,27,2.0,14.0,2.8,4.8,12.0,5.0,5.0
12.4,2.0,3.4,20.0,1.0,4.0,1,6,8,2.0,10.2,4.8,2.0,13.688888888888888,3.4444444444444446,2.0444444444444443
5.6,2.2,4.6,4.0,1.0,1.0,1,9,23,3.0,19.8,5.2,3.4,16.0,10.0,2.0
18.0,2.6,15.2,21.0,3.0,22.0,1,12,4,2.0,8.2,8.4,2.6,15.16326530612245,12.653061224489797,2.489795918367347
13.4,3.8,8.6,12.0,6.0,8.0,1,27,3,2.0,8.6,5.0,4.2,6.0,5.0,3.0
9.6,3.6,3.2,0.0,1.0,1.0,1,16,26,3.0,15.2,4.2,4.0,8.0,5.0,3.0
6.8,0.8,6.2,0.0,1.0,7.0,1,18,1,2.0,8.0,4.6,3.0,7.0,4.0,4.0
10.6,1.0,4.8,10.0,1.0,3.0,1,8,6,2.0,12.2,2.6,2.4,8.566666666666666,4.966666666666667,1.8666666666666667
2.2,0.2,0.4,1.0,0.0,1.0,1,26,16,6.0,16.2,2.0,1.8,1.2941176470588236,0.5882352941176471,0.35294117647058826
13.2,2.0,12.0,14.0,3.0,10.0,1,8,6,2.0,13.6,2.8,3.8,10.73469387755102,10.040816326530612,2.36734693877551
15.8,5.6,2.0,25.0,2.0,2.0,1,27,3,20.0,8.8,4.0,1.6,14.307692307692308,2.230769230769231,6.0
5.6,1.8,5.8,18.0,2.0,3.0,1,9,23,2.0,7.2,4.4,1.6,9.0,6.0,1.0
2.8,1.2,1.4,4.0,2.0,0.0,1,27,3,2.0,5.6,4.0,2.4,6.0,3.0,2.0
7.6,0.4,2.8,9.0,1.0,2.0,1,26,16,2.0,12.4,6.4,1.2,24.0,11.0,1.0
4.4,3.0,2.8,13.0,8.0,5.0,1,22,7,2.0,7.2,5.4,2.2,4.15625,2.0,2.875
4.6,1.2,3.0,6.0,2.0,4.0,1,8,6,2.0,25.6,4.2,4.6,6.382978723404255,2.893617021276596,0.8723404255319149
4.5,0.25,4.5,1.0,0.0,4.0,1,6,8,4.0,10.0,4.8,2.2,4.5,4.5,0.25
8.6,2.6,4.6,9.0,1.0,4.0,1,12,4,2.0,14.2,4.6,2.4,8.222222222222221,3.388888888888889,3.5
6.6,2.8,2.0,9.0,0.0,1.0,1,26,16,2.0,17.4,5.4,6.6,3.0,2.0,5.0
1.4,0.6,1.2,0.0,0.0,1.0,1,26,16,6.0,5.4,1.6,0.2,0.0,0.0,1.0
24.0,5.8,5.0,25.0,6.0,9.0,1,6,8,2.0,7.0,3.6,1.8,24.365853658536587,4.7073170731707314,4.804878048780488
7.4,2.2,3.4,5.0,4.0,5.0,1,9,23,2.0,5.6,1.0,0.4,0.0,0.0,1.0
24.2,4.2,4.2,23.0,8.0,3.0,1,18,1,2.0,7.8,3.0,2.0,13.0,4.0,5.0
3.2,0.4,0.8,3.0,1.0,1.0,1,23,9,9.0,6.2,1.8,1.2,3.142857142857143,0.9285714285714286,0.5714285714285714
16.6,3.8,5.2,15.0,7.0,3.0,1,26,16,2.0,10.2,4.2,2.2,14.0,2.0,1.0
13.2,7.0,7.8,10.0,6.0,4.0,1,3,27,2.0,4.8,3.0,2.8,11.0,9.0,8.0
12.0,5.2,3.0,9.0,7.0,4.0,1,9,23,2.0,18.2,5.4,3.4,11.0,3.0,3.0
0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1,8,6,2.0,9.6,3.2,3.0,0.0,0.6666666666666666,0.3333333333333333
12.0,2.8,3.4,17.0,0.0,1.0,1,6,8,2.0,8.0,4.4,3.8,10.291666666666666,3.7708333333333335,2.1458333333333335
14.2,1.0,6.4,7.0,1.0,7.0,1,12,4,2.0,9.0,3.6,4.8,11.15,4.2,0.85
7.4,3.8,2.6,2.0,2.0,5.0,1,4,12,2.0,9.8,6.4,1.8,11.823529411764707,3.0,2.5294117647058822
